county,account_number,name,street,city,state,zip,phone,materials,lat,lng,google_place_id,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,drop_off_notes,raw_json
San Luis Obispo,L164774,San Miguel Community Services District,1150 Mission,San Miguel,CA,93451,805-467-3388,cellphones;rechargeable;singleuse,35.7495647,-120.6963349,ChIJNY15bZzN7IARSFDfTVrlkbA,,,,,,,,,"{""businessName"": ""San Miguel Community Services District"", ""accountNumber"": ""L164774"", ""acceptedMaterials"": ""cellphones;rechargeable;singleuse"", ""addressStreet"": ""1150 Mission"", ""addressCity"": ""San Miguel"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93451"", ""addressLatitude"": ""35.7495647"", ""addressLongitude"": ""-120.6963349"", ""mainPhone"": ""805-467-3388"", ""googlePlaceID"": ""ChIJNY15bZzN7IARSFDfTVrlkbA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164775,San Miguel Garbage Company,6625 Benton Rd.,San Miguel,CA,93446,805-467-9283,cellphones;rechargeable;singleuse,35.6984948,-120.6975669,ChIJZZDx1xbO7IARpJW5lNZONgs,,,,,,,,,"{""businessName"": ""San Miguel Garbage Company"", ""accountNumber"": ""L164775"", ""acceptedMaterials"": ""cellphones;rechargeable;singleuse"", ""addressStreet"": ""6625 Benton Rd."", ""addressCity"": ""San Miguel"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6984948"", ""addressLongitude"": ""-120.6975669"", ""mainPhone"": ""805-467-9283"", ""googlePlaceID"": ""ChIJZZDx1xbO7IARpJW5lNZONgs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164704,J-N-J Liquor & Food Market,3355 Spring St.,Paso Robles,CA,93446,805-239-3387,rechargeable;singleuse;cellphones,35.6493709,-120.6936411,ChIJ1xUGPuzP7IARKZRAhX8bEzI,,,,,,,,,"{""businessName"": ""J-N-J Liquor & Food Market"", ""accountNumber"": ""L164704"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""3355 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6493709"", ""addressLongitude"": ""-120.6936411"", ""mainPhone"": ""805-239-3387"", ""googlePlaceID"": ""ChIJ1xUGPuzP7IARKZRAhX8bEzI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164754,Paso Robles Recycling,3350 Riverside,Paso Robles,CA,93446,805-238-4678,rechargeable;singleuse;cellphones,35.6498312,-120.6899643,ChIJNy0z2-zP7IARzIB4xMGs_Fk,,,,,,,,,"{""businessName"": ""Paso Robles Recycling"", ""accountNumber"": ""L164754"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""3350 Riverside"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6498312"", ""addressLongitude"": ""-120.6899643"", ""mainPhone"": ""805-238-4678"", ""googlePlaceID"": ""ChIJNy0z2-zP7IARzIB4xMGs_Fk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164600,Appy's Liquor,2816 Spring St.,Paso Robles,CA,93446,805-239-7390,rechargeable;singleuse;cellphones,35.6436764,-120.6924304,ChIJ2TX7UvLP7IARfbZzT9-u3aA,,,,,,,,,"{""businessName"": ""Appy's Liquor"", ""accountNumber"": ""L164600"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""2816 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6436764"", ""addressLongitude"": ""-120.6924304"", ""mainPhone"": ""805-239-7390"", ""googlePlaceID"": ""ChIJ2TX7UvLP7IARfbZzT9-u3aA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164678,Exxon One Stop,2400 Spring St.,Paso Robles,CA,93446,805-286-2099,rechargeable;singleuse;cellphones,35.63917000000001,-120.6924334,EioyNDAwIFNwcmluZyBTdCwgUGFzbyBSb2JsZXMsIENBIDkzNDQ2LCBVU0EiMRIvChQKEglL5vNa9M_sgBGIxum4o_JXOhDgEioUChIJBarLYF_F7IARK6zwvxlXzpo,,,,,,,,,"{""businessName"": ""Exxon One Stop"", ""accountNumber"": ""L164678"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""2400 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.63917000000001"", ""addressLongitude"": ""-120.6924334"", ""mainPhone"": ""805-286-2099"", ""googlePlaceID"": ""EioyNDAwIFNwcmluZyBTdCwgUGFzbyBSb2JsZXMsIENBIDkzNDQ2LCBVU0EiMRIvChQKEglL5vNa9M_sgBGIxum4o_JXOhDgEioUChIJBarLYF_F7IARK6zwvxlXzpo"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L86100,Rite Aid,2424 Spring St,Paso Robles,CA,93446-1226,805-239-3208,rechargeable;cellphones,35.6397072,-120.6915559,ChIJb31I8fTP7IARRqS7KD_78no,,,,,,,,,"{""businessName"": ""Rite Aid"", ""accountNumber"": ""L86100"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""2424 Spring St"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446-1226"", ""addressLatitude"": ""35.6397072"", ""addressLongitude"": ""-120.6915559"", ""mainPhone"": ""805-239-3208"", ""googlePlaceID"": ""ChIJb31I8fTP7IARRqS7KD_78no"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164560,Valero,2340 Spring St.,Paso Robles,CA,93446,805-238-3345,rechargeable;singleuse;cellphones,35.6388204,-120.6920375,ChIJNaYgVfTP7IARzK-s_94X6FU,,,,,,,,,"{""businessName"": ""Valero"", ""accountNumber"": ""L164560"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""2340 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6388204"", ""addressLongitude"": ""-120.6920375"", ""mainPhone"": ""805-238-3345"", ""googlePlaceID"": ""ChIJNaYgVfTP7IARzK-s_94X6FU"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164780,Scolari's,2121 Spring St.,Paso Robles,CA,93446,805-237-2212,rechargeable;singleuse;cellphones,35.6364084,-120.6931673,ChIJp3mZjfXP7IARWTVOJF37I4A,,,,,,,,,"{""businessName"": ""Scolari's"", ""accountNumber"": ""L164780"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""2121 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6364084"", ""addressLongitude"": ""-120.6931673"", ""mainPhone"": ""805-237-2212"", ""googlePlaceID"": ""ChIJp3mZjfXP7IARWTVOJF37I4A"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164778,Savage Liquor,2050 Spring Road,Paso Robles,CA,93446,805-238-0141,rechargeable;singleuse;cellphones,35.6358409,-120.6917045,ChIJjawdg1_F7IARyT4rP94emmc,,,,,,,,,"{""businessName"": ""Savage Liquor"", ""accountNumber"": ""L164778"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""2050 Spring Road"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6358409"", ""addressLongitude"": ""-120.6917045"", ""mainPhone"": ""805-238-0141"", ""googlePlaceID"": ""ChIJjawdg1_F7IARyT4rP94emmc"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164598,AM PM Mini Market,1201 24th St.,Paso Robles,CA,93446,805-238-4648,rechargeable;singleuse;cellphones,35.6419817,-120.6864321,EigxMjAxIDI0dGggU3QsIFBhc28gUm9ibGVzLCBDQSA5MzQ0NiwgVVNBIjESLwoUChIJMZJecYvP7IAR_nTN6Jc179MQsQkqFAoSCWcsinv0z-yAEeICzEeCGEfS,,,,,,,,,"{""businessName"": ""AM PM Mini Market"", ""accountNumber"": ""L164598"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1201 24th St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6419817"", ""addressLongitude"": ""-120.6864321"", ""mainPhone"": ""805-238-4648"", ""googlePlaceID"": ""EigxMjAxIDI0dGggU3QsIFBhc28gUm9ibGVzLCBDQSA5MzQ0NiwgVVNBIjESLwoUChIJMZJecYvP7IAR_nTN6Jc179MQsQkqFAoSCWcsinv0z-yAEeICzEeCGEfS"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164640,Chevron,1302 24th St.,Paso Robles,CA,93446,805-238-2070,rechargeable;singleuse;cellphones,35.6418297,-120.6862204,ChIJOUvDdYvP7IARXJPjSauokPs,,,,,,,,,"{""businessName"": ""Chevron"", ""accountNumber"": ""L164640"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1302 24th St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6418297"", ""addressLongitude"": ""-120.6862204"", ""mainPhone"": ""805-238-2070"", ""googlePlaceID"": ""ChIJOUvDdYvP7IARXJPjSauokPs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164783,Shell,1244 24th St.,Paso Robles,CA,93446,805-238-3010,rechargeable;singleuse;cellphones,35.6414307,-120.686467,ChIJiexfC4vP7IARrnDf9FMnh5I,,,,,,,,,"{""businessName"": ""Shell"", ""accountNumber"": ""L164783"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1244 24th St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6414307"", ""addressLongitude"": ""-120.686467"", ""mainPhone"": ""805-238-3010"", ""googlePlaceID"": ""ChIJiexfC4vP7IARrnDf9FMnh5I"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164802,Spirit Gas & Food,1637 Spring St.,Paso Robles,CA,93446,805-239-3387,rechargeable;singleuse;cellphones,35.6315598,-120.6922092,ChIJtWlNgV7F7IAREkrNeXfF_1o,,,,,,,,,"{""businessName"": ""Spirit Gas & Food"", ""accountNumber"": ""L164802"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1637 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6315598"", ""addressLongitude"": ""-120.6922092"", ""mainPhone"": ""805-239-3387"", ""googlePlaceID"": ""ChIJtWlNgV7F7IAREkrNeXfF_1o"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164755,Paso Robles Union 76,1441 Spring St.,Paso Robles,CA,93446,805-226-8825,rechargeable;singleuse;cellphones,35.6295198,-120.6919153,ChIJL8lzTVzF7IARHF3PpXMiKsI,,,,,,,,,"{""businessName"": ""Paso Robles Union 76"", ""accountNumber"": ""L164755"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1441 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6295198"", ""addressLongitude"": ""-120.6919153"", ""mainPhone"": ""805-226-8825"", ""googlePlaceID"": ""ChIJL8lzTVzF7IARHF3PpXMiKsI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164733,Miracle Ear Center,1502 Spring St.,Paso Robles,CA,93446,805-238-1078,rechargeable;singleuse;cellphones,35.6300128,-120.6911312,ChIJZ6iNkYzF7IARnbgNB1XiJAc,,,,,,,,,"{""businessName"": ""Miracle Ear Center"", ""accountNumber"": ""L164733"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1502 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6300128"", ""addressLongitude"": ""-120.6911312"", ""mainPhone"": ""805-238-1078"", ""googlePlaceID"": ""ChIJZ6iNkYzF7IARnbgNB1XiJAc"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164735,Mobile Gas Station,1339 Spring St.,Paso Robles,CA,93446,805-238-6315,rechargeable;singleuse;cellphones,35.6284945,-120.6917905,ChIJWYYvAl3F7IAROzWhpxlXzbM,,,,,,,,,"{""businessName"": ""Mobile Gas Station"", ""accountNumber"": ""L164735"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1339 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6284945"", ""addressLongitude"": ""-120.6917905"", ""mainPhone"": ""805-238-6315"", ""googlePlaceID"": ""ChIJWYYvAl3F7IAROzWhpxlXzbM"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164722,Matt's Music,617 12th Street,Paso Robles,CA,93446,805-237-0054,rechargeable;singleuse;cellphones,35.6268477,-120.6922266,ChIJh1VO11zF7IARXVyjtivFCIE,,,,,,,,,"{""businessName"": ""Matt's Music"", ""accountNumber"": ""L164722"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""617 12th Street"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6268477"", ""addressLongitude"": ""-120.6922266"", ""mainPhone"": ""805-237-0054"", ""googlePlaceID"": ""ChIJh1VO11zF7IARXVyjtivFCIE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164617,Blake's True Value Home Center,1701 Riverside Ave.,Paso Robles,CA,93446,805-238-3934,rechargeable;singleuse;cellphones,35.6323078,-120.6879604,ChIJL_6fTGfF7IARetY9lKVKQ-0,,,,,,,,,"{""businessName"": ""Blake's True Value Home Center"", ""accountNumber"": ""L164617"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1701 Riverside Ave."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6323078"", ""addressLongitude"": ""-120.6879604"", ""mainPhone"": ""805-238-3934"", ""googlePlaceID"": ""ChIJL_6fTGfF7IARetY9lKVKQ-0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164751,Pacific Cellular Page and Sounch on Wheels,1705 Riverside,Paso Robles,CA,93446,805-227-4185,rechargeable;singleuse;cellphones,35.6324925,-120.6876215,ChIJRX6wSmfF7IARO0gJpiYPTlE,,,,,,,,,"{""businessName"": ""Pacific Cellular Page and Sounch on Wheels"", ""accountNumber"": ""L164751"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1705 Riverside"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6324925"", ""addressLongitude"": ""-120.6876215"", ""mainPhone"": ""805-227-4185"", ""googlePlaceID"": ""ChIJRX6wSmfF7IARO0gJpiYPTlE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164762,Pioneer Food Market,1145 Spring,Paso Robles,CA,93446,805-238-1412,rechargeable;singleuse;cellphones,35.6263767,-120.6916108,ChIJsxja1ELF7IARXLUZE_FKvjs,,,,,,,,,"{""businessName"": ""Pioneer Food Market"", ""accountNumber"": ""L164762"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1145 Spring"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6263767"", ""addressLongitude"": ""-120.6916108"", ""mainPhone"": ""805-238-1412"", ""googlePlaceID"": ""ChIJsxja1ELF7IARXLUZE_FKvjs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164649,City of Paso Robles,1000 Spring St.,Paso Robles,CA,93446,805-227-7276,rechargeable;singleuse;cellphones,35.6253867,-120.6906031,ChIJ-6JV6kLF7IARTtBy6jnpZw0,,,,,,,,,"{""businessName"": ""City of Paso Robles"", ""accountNumber"": ""L164649"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1000 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6253867"", ""addressLongitude"": ""-120.6906031"", ""mainPhone"": ""805-227-7276"", ""googlePlaceID"": ""ChIJ-6JV6kLF7IARTtBy6jnpZw0"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164742,Nology Computer,637 Spring St.,Paso Robles,CA,93446,805-226-5200,rechargeable;singleuse;cellphones,35.621187,-120.6914424,ChIJgxIWhEHF7IARXdQjuXcmKJk,,,,,,,,,"{""businessName"": ""Nology Computer"", ""accountNumber"": ""L164742"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""637 Spring St."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.621187"", ""addressLongitude"": ""-120.6914424"", ""mainPhone"": ""805-226-5200"", ""googlePlaceID"": ""ChIJgxIWhEHF7IARXdQjuXcmKJk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164658,Cregor's,611 Spring Road,Paso Robles,CA,93446,805-239-1917,rechargeable;singleuse;cellphones,35.6206386,-120.6913543,ChIJlawqmkHF7IARL7VSfs4EYcE,,,,,,,,,"{""businessName"": ""Cregor's"", ""accountNumber"": ""L164658"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""611 Spring Road"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6206386"", ""addressLongitude"": ""-120.6913543"", ""mainPhone"": ""805-239-1917"", ""googlePlaceID"": ""ChIJlawqmkHF7IARL7VSfs4EYcE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164753,Paso Hearing Aid Center,935 Riverside Ave.,Paso Robles,CA,93446,805-239-0744,rechargeable;singleuse;cellphones,35.62413660000001,-120.6872816,ChIJO0M_l2nF7IAR6yGpf7yxC0U,,,,,,,,,"{""businessName"": ""Paso Hearing Aid Center"", ""accountNumber"": ""L164753"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""935 Riverside Ave."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.62413660000001"", ""addressLongitude"": ""-120.6872816"", ""mainPhone"": ""805-239-0744"", ""googlePlaceID"": ""ChIJO0M_l2nF7IAR6yGpf7yxC0U"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164703,JMC Wireless,518 Spring,Paso Robles,CA,93446,805-238-6285,rechargeable;singleuse;cellphones,35.61965259999999,-120.6903798,ChIJH-wbykHF7IARrGCqDORJANw,,,,,,,,,"{""businessName"": ""JMC Wireless"", ""accountNumber"": ""L164703"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""518 Spring"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.61965259999999"", ""addressLongitude"": ""-120.6903798"", ""mainPhone"": ""805-238-6285"", ""googlePlaceID"": ""ChIJH-wbykHF7IARrGCqDORJANw"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164680,Farm Supply Company,1108 Paso Robles,Paso Robles,CA,93446,805-238-1177,rechargeable;singleuse;cellphones,35.626164,-120.6852064,ChIJcXxn5GjF7IARb00qYwXjQcY,,,,,,,,,"{""businessName"": ""Farm Supply Company"", ""accountNumber"": ""L164680"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""1108 Paso Robles"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.626164"", ""addressLongitude"": ""-120.6852064"", ""mainPhone"": ""805-238-1177"", ""googlePlaceID"": ""ChIJcXxn5GjF7IARb00qYwXjQcY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164615,Big Creek Lumber,745 Riverside,Paso Robles,CA,93446,805-238-7922,cellphones;singleuse;rechargeable,35.6219263,-120.6868259,ChIJwTJNN2rF7IARcjJQG-F9Qp8,,,,,,,,,"{""businessName"": ""Big Creek Lumber"", ""accountNumber"": ""L164615"", ""acceptedMaterials"": ""cellphones;singleuse;rechargeable"", ""addressStreet"": ""745 Riverside"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.6219263"", ""addressLongitude"": ""-120.6868259"", ""mainPhone"": ""805-238-7922"", ""googlePlaceID"": ""ChIJwTJNN2rF7IARcjJQG-F9Qp8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L164574,City Market,609 Creston Rd.,Paso Robles,CA,93446,805-226-0528,rechargeable;singleuse;cellphones,35.628801,-120.6752361,ChIJ69ZpUnDF7IAR4b6WMgC1acw,,,,,,,,,"{""businessName"": ""City Market"", ""accountNumber"": ""L164574"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""609 Creston Rd."", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446"", ""addressLatitude"": ""35.628801"", ""addressLongitude"": ""-120.6752361"", ""mainPhone"": ""805-226-0528"", ""googlePlaceID"": ""ChIJ69ZpUnDF7IAR4b6WMgC1acw"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Luis Obispo,L124354,CVS Pharmacy,187 Niblick Rd,Paso Robles,CA,93446-4845,805-238-2947,rechargeable;cellphones,35.6168663,-120.6819079,ChIJeUJBdRPF7IARdmyKvULwA4E,,,,,,,,,"{""businessName"": ""CVS Pharmacy"", ""accountNumber"": ""L124354"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""187 Niblick Rd"", ""addressCity"": ""Paso Robles"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""93446-4845"", ""addressLatitude"": ""35.6168663"", ""addressLongitude"": ""-120.6819079"", ""mainPhone"": ""805-238-2947"", ""googlePlaceID"": ""ChIJeUJBdRPF7IARdmyKvULwA4E"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
